ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.History16OwnerRequest	history16ownerrequest	1590488073464	 	3.3.1
USER	Error	857	START	1590488148429	1590488148429
REQUEST	842		petclinic.css	1590488147549	1590488148452	OK	 
REQUEST	698		pets.png	1590488146773	1590488148654	OK	 
REQUEST	692		pets.png	1590488146270	1590488148654	OK	 
REQUEST	690		pets.png	1590488146703	1590488148654	OK	 
REQUEST	660		pets.png	1590488146798	1590488148654	OK	 
REQUEST	666		pets.png	1590488146702	1590488148654	OK	 
REQUEST	668		pets.png	1590488146723	1590488148654	OK	 
REQUEST	844		jquery.min.js	1590488148189	1590488148655	OK	 
REQUEST	396		becomeSitterPost	1590488148101	1590488148655	OK	 
REQUEST	738		Login	1590488148105	1590488148654	OK	 
REQUEST	746		Login	1590488148105	1590488148656	OK	 
REQUEST	500		becomeSitterGet	1590488148102	1590488148656	OK	 
USER	Error	858	START	1590488148656	1590488148656
USER	OK	852	START	1590488148657	1590488148657
USER	OK	204	END	1590488092710	1590488148658
REQUEST	506		becomeSitterGet	1590488148068	1590488148658	OK	 
USER	Error	234	END	1590488094815	1590488148658
USER	Error	225	END	1590488094198	1590488148658
USER	Error	248	END	1590488096275	1590488148658
REQUEST	508		becomeSitterGet	1590488148101	1590488148657	OK	 
REQUEST	498		becomeSitterGet	1590488148083	1590488148658	OK	 
REQUEST	514		becomeSitterErrorGet	1590488148100	1590488148660	OK	 
REQUEST	516		becomeSitterErrorGet	1590488148101	1590488148660	OK	 
REQUEST	730		Login	1590488148107	1590488148661	OK	 
REQUEST	524		becomeSitterErrorGet	1590488148113	1590488148661	OK	 
REQUEST	844		bootstrap.min.js	1590488148255	1590488148661	OK	 
REQUEST	842		bootstrap.min.js	1590488148004	1590488148661	OK	 
REQUEST	850		Home	1590488148357	1590488148662	OK	 
REQUEST	732		Login	1590488148105	1590488148661	OK	 
REQUEST	740		Login	1590488148387	1590488148668	OK	 
REQUEST	748		Login	1590488148387	1590488148669	OK	 
REQUEST	517		becomeSitterGet	1590488148072	1590488148659	OK	 
REQUEST	661		pets.png	1590488146704	1590488148688	OK	 
REQUEST	749		Login	1590488148383	1590488148689	OK	 
REQUEST	845		pets.png	1590488147963	1590488148702	OK	 
REQUEST	845		bootstrap.min.js	1590488148030	1590488148702	OK	 
REQUEST	741		Login	1590488148098	1590488148702	OK	 
REQUEST	501		becomeSitterErrorGet	1590488148094	1590488148704	OK	 
REQUEST	525		becomeSitterErrorGet	1590488148089	1590488148707	OK	 
REQUEST	837		jquery-ui.min.js	1590488148214	1590488148713	OK	 
REQUEST	837		jquery.min.js	1590488148153	1590488148718	OK	 
REQUEST	837		pets.png	1590488147866	1590488148718	OK	 
REQUEST	853		bootstrap.min.js	1590488148279	1590488148719	OK	 
REQUEST	853		pets.png	1590488147954	1590488148719	OK	 
REQUEST	853		spring-pivotal-logo.png	1590488147954	1590488148719	OK	 
REQUEST	847		pets.png	1590488147973	1590488148721	OK	 
REQUEST	735		Login	1590488148105	1590488148722	OK	 
REQUEST	691		pets.png	1590488146910	1590488148723	OK	 
REQUEST	747		Login	1590488148386	1590488148723	OK	 
REQUEST	679		pets.png	1590488146700	1590488148723	OK	 
REQUEST	839		bootstrap.min.js	1590488148345	1590488148723	OK	 
REQUEST	839		jquery-ui.min.js	1590488148128	1590488148724	OK	 
REQUEST	839		pets.png	1590488147967	1590488148724	OK	 
REQUEST	855		Home	1590488148068	1590488148724	OK	 
REQUEST	847		jquery.min.js	1590488148155	1590488148729	OK	 
REQUEST	847		jquery-ui.min.js	1590488148189	1590488148729	OK	 
REQUEST	671		bootstrap.min.js	1590488148175	1590488148729	OK	 
REQUEST	511		becomeSitterErrorGet	1590488148067	1590488148729	OK	 
REQUEST	663		pets.png	1590488146706	1590488148732	OK	 
REQUEST	695		bootstrap.min.js	1590488148230	1590488148733	OK	 
REQUEST	743		Login	1590488148416	1590488148734	OK	 
REQUEST	751		Login	1590488148444	1590488148735	OK	 
REQUEST	843		bootstrap.min.js	1590488148046	1590488148736	OK	 
REQUEST	835		bootstrap.min.js	1590488148079	1590488148736	OK	 
REQUEST	499		becomeSitterGet	1590488148067	1590488148737	OK	 
REQUEST	731		Login	1590488148106	1590488148737	OK	 
REQUEST	739		Login	1590488148098	1590488148739	OK	 
REQUEST	851		Home	1590488148429	1590488148741	OK	 
REQUEST	489		becomeSitterGet	1590488148063	1590488148741	OK	 
REQUEST	838		petclinic.css	1590488147970	1590488148746	OK	 
REQUEST	734		Login	1590488148384	1590488148748	OK	 
REQUEST	849		Home	1590488148079	1590488148749	OK	 
REQUEST	737		Login	1590488148106	1590488148751	OK	 
REQUEST	857		Home	1590488148429	1590488148753	OK	 
REQUEST	750		Login	1590488148419	1590488148749	OK	 
REQUEST	497		becomeSitterGet	1590488148098	1590488148754	OK	 
REQUEST	742		Login	1590488148421	1590488148755	OK	 
REQUEST	513		becomeSitterErrorGet	1590488148101	1590488148755	OK	 
REQUEST	521		becomeSitterGet	1590488148393	1590488148756	OK	 
REQUEST	846		jquery.min.js	1590488148248	1590488148757	OK	 
REQUEST	846		bootstrap.min.js	1590488148314	1590488148757	OK	 
REQUEST	846		jquery-ui.min.js	1590488148295	1590488148757	OK	 
REQUEST	854		bootstrap.min.js	1590488148309	1590488148757	OK	 
REQUEST	729		Login	1590488148107	1590488148757	OK	 
REQUEST	854		jquery-ui.min.js	1590488148301	1590488148757	OK	 
REQUEST	838		favicon.png	1590488147970	1590488148762	OK	 
REQUEST	502		becomeSitterErrorGet	1590488148098	1590488148762	OK	 
REQUEST	670		pets.png	1590488146732	1590488148764	OK	 
REQUEST	838		jquery-ui.min.js	1590488148222	1590488148764	OK	 
REQUEST	838		jquery.min.js	1590488148203	1590488148765	OK	 
REQUEST	838		pets.png	1590488147971	1590488148765	OK	 
REQUEST	854		jquery.min.js	1590488148237	1590488148766	OK	 
REQUEST	736		Login	1590488148098	1590488148773	OK	 
REQUEST	740		bootstrap.min.css	1590488148669	1590488148780	OK	 
REQUEST	848		pets.png	1590488147863	1590488148780	OK	 
REQUEST	832		pets.png	1590488146496	1590488148780	OK	 
REQUEST	856		Home	1590488148363	1590488148783	OK	 
REQUEST	740		signin.css	1590488148669	1590488148785	OK	 
REQUEST	732		signin.css	1590488148662	1590488148788	OK	 
REQUEST	840		pets.png	1590488146693	1590488148788	OK	 
REQUEST	488		becomeSitterGet	1590488148391	1590488148788	OK	 
REQUEST	732		bootstrap.min.css	1590488148668	1590488148789	OK	 
REQUEST	504		becomeSitterErrorGet	1590488148065	1590488148789	OK	 
REQUEST	728		Login	1590488148386	1590488148791	OK	 
REQUEST	748		bootstrap.min.css	1590488148679	1590488148803	OK	 
REQUEST	748		signin.css	1590488148679	1590488148821	OK	 
REQUEST	729		bootstrap.min.css	1590488148758	1590488148848	OK	 
REQUEST	734		bootstrap.min.css	1590488148749	1590488148848	OK	 
REQUEST	742		bootstrap.min.css	1590488148756	1590488148850	OK	 
REQUEST	737		bootstrap.min.css	1590488148753	1590488148850	OK	 
REQUEST	750		bootstrap.min.css	1590488148755	1590488148852	OK	 
REQUEST	750		signin.css	1590488148755	1590488148853	OK	 
REQUEST	734		signin.css	1590488148748	1590488148857	OK	 
REQUEST	735		bootstrap.min.css	1590488148723	1590488148862	OK	 
REQUEST	749		bootstrap.min.css	1590488148698	1590488148867	OK	 
REQUEST	743		bootstrap.min.css	1590488148735	1590488148869	OK	 
REQUEST	741		signin.css	1590488148704	1590488148869	OK	 
REQUEST	737		signin.css	1590488148753	1590488148869	OK	 
REQUEST	751		bootstrap.min.css	1590488148736	1590488148870	OK	 
REQUEST	695		petclinic.css	1590488147470	1590488148871	OK	 
REQUEST	735		signin.css	1590488148723	1590488148872	OK	 
REQUEST	742		signin.css	1590488148756	1590488148874	OK	 
REQUEST	743		signin.css	1590488148734	1590488148877	OK	 
REQUEST	749		signin.css	1590488148697	1590488148877	OK	 
REQUEST	729		signin.css	1590488148757	1590488148879	OK	 
REQUEST	744		Login	1590488148446	1590488148881	OK	 
REQUEST	728		bootstrap.min.css	1590488148794	1590488148885	OK	 
REQUEST	736		bootstrap.min.css	1590488148779	1590488148887	OK	 
REQUEST	741		bootstrap.min.css	1590488148704	1590488148887	OK	 
REQUEST	836		petclinic.css	1590488147640	1590488148888	OK	 
REQUEST	751		signin.css	1590488148736	1590488148891	OK	 
REQUEST	660		petclinic.css	1590488146798	1590488148891	OK	 
REQUEST	669		petclinic.css	1590488146773	1590488148895	OK	 
REQUEST	688		petclinic.css	1590488146698	1590488148899	OK	 
REQUEST	840		petclinic.css	1590488146693	1590488148903	OK	 
REQUEST	696		Logged	1590488148444	1590488149185	OK	 
USER	OK	859	START	1590488149185	1590488149185
USER	Error	864	START	1590488149186	1590488149186
REQUEST	728		signin.css	1590488148794	1590488149188	OK	 
USER	Error	198	END	1590488091548	1590488149185
REQUEST	672		pets.png	1590488145694	1590488149188	OK	 
REQUEST	704		Logged	1590488148442	1590488149188	OK	 
REQUEST	656		petclinic.css	1590488146252	1590488149188	OK	 
REQUEST	656		pets.png	1590488146253	1590488149189	OK	 
REQUEST	680		pets.png	1590488145090	1590488149190	OK	 
REQUEST	832		petclinic.css	1590488146494	1590488149190	OK	 
REQUEST	698		petclinic.css	1590488146773	1590488149190	OK	 
REQUEST	648		petclinic.css	1590488145095	1590488149190	OK	 
REQUEST	384		becomeSitterPost	1590488148448	1590488149191	OK	 
REQUEST	674		pets.png	1590488145693	1590488149191	OK	 
REQUEST	658		pets.png	1590488145701	1590488149191	OK	 
REQUEST	722		Logged	1590488148434	1590488149191	OK	 
USER	OK	860	START	1590488149192	1590488149192
USER	Error	223	END	1590488093896	1590488149188
USER	Error	232	END	1590488094514	1590488149188
USER	Error	212	END	1590488093131	1590488149192
USER	Error	865	START	1590488149193	1590488149193
REQUEST	650		petclinic.css	1590488146312	1590488149194	OK	 
USER	OK	861	START	1590488149194	1590488149194
USER	Error	866	START	1590488149194	1590488149194
USER	Error	199	END	1590488091714	1590488149194
USER	OK	206	END	1590488093091	1590488149194
USER	Error	213	END	1590488093315	1590488149195
USER	Error	221	END	1590488093534	1590488149195
USER	Error	233	END	1590488094629	1590488149195
USER	Error	222	END	1590488093697	1590488149195
REQUEST	512		becomeSitterErrorGet	1590488148416	1590488149194	OK	 
REQUEST	520		becomeSitterGet	1590488148398	1590488149195	OK	 
REQUEST	528		becomeSitterErrorGet	1590488148444	1590488149196	OK	 
REQUEST	536		becomeSitterErrorGet	1590488148428	1590488149198	OK	 
REQUEST	682		pets.png	1590488145189	1590488149202	OK	 
REQUEST	714		Logged	1590488148438	1590488149202	OK	 
REQUEST	706		Logged	1590488148440	1590488149202	OK	 
REQUEST	650		pets.png	1590488146312	1590488149202	OK	 
REQUEST	810		petclinic.css	1590488144402	1590488149203	OK	 
REQUEST	664		petclinic.css	1590488145583	1590488149204	OK	 
REQUEST	664		pets.png	1590488145583	1590488149205	OK	 
REQUEST	648		pets.png	1590488145095	1590488149205	OK	 
REQUEST	856		jquery-ui.theme.min.css	1590488148788	1590488149205	OK	 
REQUEST	850		jquery-ui.min.css	1590488148667	1590488149205	OK	 
REQUEST	858		Home	1590488148657	1590488149207	OK	 
REQUEST	736		signin.css	1590488148775	1590488149208	OK	 
REQUEST	850		jquery-ui.theme.min.css	1590488148668	1590488149211	OK	 
REQUEST	675		pets.png	1590488144973	1590488149212	OK	 
REQUEST	683		pets.png	1590488145726	1590488149212	OK	 
REQUEST	683		petclinic.css	1590488145725	1590488149213	OK	 
REQUEST	522		becomeSitterGet	1590488148399	1590488149212	OK	 
REQUEST	691		petclinic.css	1590488146910	1590488149214	OK	 
REQUEST	538		becomeSitterErrorGet	1590488148658	1590488149214	OK	 
REQUEST	723		Logged	1590488148449	1590488149215	OK	 
REQUEST	827		pets.png	1590488145322	1590488149215	OK	 
REQUEST	667		petclinic.css	1590488147505	1590488149215	OK	 
REQUEST	802		petclinic.css	1590488144258	1590488149215	OK	 
REQUEST	659		pets.png	1590488145513	1590488149216	OK	 
REQUEST	851		jquery-ui.min.css	1590488148745	1590488149216	OK	 
REQUEST	707		Logged	1590488148440	1590488149217	OK	 
REQUEST	843		petclinic.css	1590488147628	1590488149217	OK	 
REQUEST	667		pets.png	1590488147505	1590488149220	OK	 
REQUEST	715		Logged	1590488148440	1590488149220	OK	 
REQUEST	507		becomeSitterGet	1590488148424	1590488149221	OK	 
REQUEST	515		becomeSitterErrorGet	1590488148404	1590488149223	OK	 
REQUEST	738		bootstrap.min.css	1590488148656	1590488149224	OK	 
REQUEST	523		becomeSitterGet	1590488148423	1590488149224	OK	 
REQUEST	746		bootstrap.min.css	1590488148657	1590488149228	OK	 
REQUEST	704		Logged Redirect 1	1590488149188	1590488149230	OK	 
REQUEST	531		becomeSitterGet	1590488148422	1590488149229	OK	 
REQUEST	730		bootstrap.min.css	1590488148661	1590488149230	OK	 
REQUEST	696		Logged Redirect 1	1590488149185	1590488149231	OK	 
REQUEST	659		petclinic.css	1590488145513	1590488149232	OK	 
REQUEST	843		pets.png	1590488147629	1590488149233	OK	 
REQUEST	851		jquery-ui.theme.min.css	1590488148746	1590488149233	OK	 
REQUEST	803		petclinic.css	1590488144408	1590488149233	OK	 
REQUEST	746		signin.css	1590488148657	1590488149233	OK	 
REQUEST	819		pets.png	1590488145082	1590488149234	OK	 
REQUEST	827		petclinic.css	1590488145322	1590488149234	OK	 
REQUEST	722		Logged Redirect 1	1590488149191	1590488149235	OK	 
REQUEST	835		petclinic.css	1590488147547	1590488149235	OK	 
REQUEST	738		signin.css	1590488148655	1590488149236	OK	 
REQUEST	801		petclinic.css	1590488144177	1590488149237	OK	 
REQUEST	714		Logged Redirect 1	1590488149202	1590488149237	OK	 
REQUEST	747		bootstrap.min.css	1590488148724	1590488149238	OK	 
USER	Error	226	END	1590488094358	1590488149240
USER	OK	862	START	1590488149240	1590488149240
USER	Error	867	START	1590488149241	1590488149241
REQUEST	706		Logged Redirect 1	1590488149202	1590488149242	OK	 
USER	Error	185	END	1590488090416	1590488149243
REQUEST	681		petclinic.css	1590488145691	1590488149246	OK	 
REQUEST	713		Logged	1590488148435	1590488149246	OK	 
REQUEST	657		pets.png	1590488145576	1590488149247	OK	 
REQUEST	681		pets.png	1590488145691	1590488149247	OK	 
REQUEST	697		Logged	1590488148441	1590488149247	OK	 
REQUEST	857		jquery-ui.min.css	1590488148754	1590488149247	OK	 
REQUEST	849		jquery-ui.theme.min.css	1590488148750	1590488149248	OK	 
REQUEST	657		petclinic.css	1590488145576	1590488149248	OK	 
REQUEST	427		becomeSitterPost	1590488149195	1590488149248	OK	 
REQUEST	730		signin.css	1590488148661	1590488149263	OK	 
REQUEST	744		signin.css	1590488148882	1590488149264	OK	 
REQUEST	850		jquery.min.js	1590488149206	1590488149265	OK	 
REQUEST	692		petclinic.css	1590488146270	1590488149266	OK	 
REQUEST	825		pets.png	1590488146029	1590488149266	OK	 
REQUEST	849		jquery-ui.min.css	1590488148750	1590488149267	OK	 
REQUEST	857		jquery-ui.theme.min.css	1590488148754	1590488149267	OK	 
REQUEST	385		becomeSitterPost	1590488148658	1590488149267	OK	 
REQUEST	744		bootstrap.min.css	1590488148882	1590488149268	OK	 
REQUEST	529		becomeSitterErrorGet	1590488148428	1590488149269	OK	 
REQUEST	684		pets.png	1590488145513	1590488149270	OK	 
REQUEST	676		pets.png	1590488146238	1590488149270	OK	 
REQUEST	820		pets.png	1590488145286	1590488149270	OK	 
REQUEST	700		Logged	1590488148447	1590488149270	OK	 
REQUEST	716		Logged	1590488148439	1590488149270	OK	 
REQUEST	684		petclinic.css	1590488145513	1590488149271	OK	 
REQUEST	537		becomeSitterErrorGet	1590488148447	1590488149270	OK	 
REQUEST	676		petclinic.css	1590488146238	1590488149271	OK	 
REQUEST	836		pets.png	1590488147641	1590488149272	OK	 
REQUEST	852		Home	1590488148657	1590488149272	OK	 
REQUEST	665		petclinic.css	1590488145577	1590488149272	OK	 
REQUEST	665		pets.png	1590488145577	1590488149272	OK	 
REQUEST	828		petclinic.css	1590488145572	1590488149273	OK	 
REQUEST	654		petclinic.css	1590488146274	1590488149274	OK	 
REQUEST	532		becomeSitterGet	1590488148444	1590488149274	OK	 
REQUEST	820		petclinic.css	1590488145285	1590488149275	OK	 
REQUEST	679		petclinic.css	1590488146700	1590488149278	OK	 
REQUEST	661		petclinic.css	1590488146704	1590488149280	OK	 
REQUEST	855		jquery-ui.theme.min.css	1590488148728	1590488149285	OK	 
REQUEST	701		Logged	1590488148434	1590488149285	OK	 
REQUEST	718		Logged	1590488148656	1590488149285	OK	 
REQUEST	711		Logged	1590488148449	1590488149285	OK	 
REQUEST	702		Logged	1590488148439	1590488149285	OK	 
REQUEST	693		petclinic.css	1590488145914	1590488149285	OK	 
REQUEST	710		Logged	1590488148446	1590488149285	OK	 
REQUEST	655		petclinic.css	1590488146246	1590488149285	OK	 
REQUEST	838		bootstrap.min.js	1590488148747	1590488149286	OK	 
REQUEST	822		pets.png	1590488145570	1590488149286	OK	 
REQUEST	677		pets.png	1590488146233	1590488149286	OK	 
REQUEST	814		pets.png	1590488145017	1590488149286	OK	 
REQUEST	647		pets.png	1590488145445	1590488149286	OK	 
REQUEST	830		pets.png	1590488145990	1590488149286	OK	 
REQUEST	685		petclinic.css	1590488145735	1590488149286	OK	 
REQUEST	382		becomeSitterPost	1590488148658	1590488149286	OK	 
REQUEST	647		petclinic.css	1590488145445	1590488149286	OK	 
REQUEST	717		Logged	1590488148450	1590488149287	OK	 
REQUEST	671		pets.png	1590488147028	1590488149287	OK	 
REQUEST	685		pets.png	1590488145735	1590488149287	OK	 
REQUEST	687		pets.png	1590488146753	1590488149287	OK	 
REQUEST	709		Logged	1590488148435	1590488149287	OK	 
REQUEST	837		bootstrap.min.js	1590488148713	1590488149287	OK	 
REQUEST	799		petclinic.css	1590488143929	1590488149287	OK	 
REQUEST	677		petclinic.css	1590488146232	1590488149287	OK	 
REQUEST	831		pets.png	1590488146046	1590488149288	OK	 
REQUEST	807		petclinic.css	1590488144103	1590488149288	OK	 
REQUEST	509		becomeSitterGet	1590488148410	1590488149288	OK	 
REQUEST	407		becomeSitterPost	1590488148658	1590488149289	OK	 
REQUEST	510		becomeSitterGet	1590488148406	1590488149288	OK	 
REQUEST	533		becomeSitterGet	1590488148658	1590488149289	OK	 
REQUEST	847		bootstrap.min.js	1590488148722	1590488149289	OK	 
REQUEST	823		pets.png	1590488145729	1590488149289	OK	 
REQUEST	518		becomeSitterGet	1590488148408	1590488149289	OK	 
REQUEST	855		jquery-ui.min.css	1590488148728	1590488149289	OK	 
REQUEST	821		petclinic.css	1590488145328	1590488149289	OK	 
REQUEST	383		becomeSitterPost	1590488148658	1590488149289	OK	 
REQUEST	662		pets.png	1590488145209	1590488149290	OK	 
REQUEST	686		pets.png	1590488146488	1590488149290	OK	 
REQUEST	415		becomeSitterPost	1590488148658	1590488149290	OK	 
REQUEST	822		petclinic.css	1590488145569	1590488149290	OK	 
REQUEST	821		pets.png	1590488145328	1590488149290	OK	 
REQUEST	829		pets.png	1590488145742	1590488149290	OK	 
REQUEST	519		becomeSitterGet	1590488148399	1590488149291	OK	 
REQUEST	527		becomeSitterErrorGet	1590488148448	1590488149292	OK	 
REQUEST	695		pets.png	1590488147494	1590488149293	OK	 
REQUEST	815		pets.png	1590488145199	1590488149293	OK	 
REQUEST	823		petclinic.css	1590488145728	1590488149294	OK	 
REQUEST	707		Logged Redirect 1	1590488149217	1590488149294	OK	 
REQUEST	715		Logged Redirect 1	1590488149221	1590488149296	OK	 
REQUEST	723		Logged Redirect 1	1590488149215	1590488149297	OK	 
REQUEST	747		signin.css	1590488148724	1590488149298	OK	 
REQUEST	731		bootstrap.min.css	1590488148738	1590488149299	OK	 
REQUEST	739		signin.css	1590488148739	1590488149300	OK	 
REQUEST	739		bootstrap.min.css	1590488148740	1590488149301	OK	 
REQUEST	856		jquery.min.js	1590488149206	1590488149308	OK	 
REQUEST	731		signin.css	1590488148738	1590488149310	OK	 
REQUEST	850		jquery-ui.min.js	1590488149212	1590488149314	OK	 
REQUEST	866		Home	1590488149195	1590488149315	OK	 
REQUEST	844		petclinic.css	1590488147981	1590488149335	OK	 
REQUEST	837		petclinic.css	1590488147866	1590488149587	OK	 
REQUEST	701		Logged Redirect 1	1590488149285	1590488149606	OK	 
REQUEST	708		Logged	1590488148438	1590488149606	OK	 
REQUEST	716		Logged Redirect 1	1590488149270	1590488149621	OK	 
REQUEST	668		petclinic.css	1590488146723	1590488149640	OK	 
REQUEST	860		Home	1590488149193	1590488149643	OK	 
REQUEST	709		Logged Redirect 1	1590488149287	1590488149643	OK	 
REQUEST	861		Home	1590488149194	1590488149649	OK	 
REQUEST	717		Logged Redirect 1	1590488149287	1590488149652	OK	 
REQUEST	854		petclinic.css	1590488147975	1590488149653	OK	 
REQUEST	829		petclinic.css	1590488145742	1590488149656	OK	 
REQUEST	702		Logged Redirect 1	1590488149285	1590488149655	OK	 
REQUEST	710		Logged Redirect 1	1590488149285	1590488149665	OK	 
