ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia18TestDiagnosis	historia18testdiagnosis	1590513708104	 	3.3.1
REQUEST	6527		Logged	1590513790629	1590513790633	OK	 
REQUEST	8177		Home	1590513790629	1590513790635	OK	 
REQUEST	6527		Logged Redirect 1	1590513790633	1590513790635	OK	 
REQUEST	8128		Home	1590513790630	1590513790636	OK	 
REQUEST	6577		Logged Redirect 1	1590513790632	1590513790636	OK	 
USER	VetWithDiagnosis	25	END	1590513709608	1590513790640
REQUEST	6578		Logged	1590513790640	1590513790641	OK	 
REQUEST	6578		Logged Redirect 1	1590513790641	1590513790645	OK	 
USER	VetWithoutDiagnosis	127	END	1590513709618	1590513790651
USER	VetWithDiagnosis	8129	START	1590513790651	1590513790651
USER	VetWithoutDiagnosis	8178	START	1590513790651	1590513790651
REQUEST	7377		Login	1590513790651	1590513790652	OK	 
REQUEST	7328		Login	1590513790651	1590513790654	OK	 
REQUEST	5778		ShowMyDiagnosis	1590513790651	1590513790656	OK	 
REQUEST	8129		Home	1590513790651	1590513790657	OK	 
USER	VetWithDiagnosis	26	END	1590513709629	1590513790658
REQUEST	8178		Home	1590513790651	1590513790659	OK	 
REQUEST	6528		Logged	1590513790657	1590513790660	OK	 
REQUEST	5779		ShowMyDiagnosis	1590513790658	1590513790663	OK	 
REQUEST	6528		Logged Redirect 1	1590513790660	1590513790665	OK	 
REQUEST	5728		ShowMyDiagnosis	1590513790651	1590513790667	OK	 
USER	VetWithoutDiagnosis	128	END	1590513709640	1590513790669
USER	VetWithoutDiagnosis	8179	START	1590513790668	1590513790668
USER	VetWithDiagnosis	8130	START	1590513790668	1590513790668
REQUEST	7329		Login	1590513790669	1590513790670	OK	 
REQUEST	7378		Login	1590513790669	1590513790673	OK	 
REQUEST	8130		Home	1590513790669	1590513790675	OK	 
REQUEST	5729		ShowMyDiagnosis	1590513790658	1590513790675	OK	 
REQUEST	8179		Home	1590513790669	1590513790676	OK	 
REQUEST	6529		Logged	1590513790679	1590513790681	OK	 
REQUEST	6579		Logged	1590513790680	1590513790682	OK	 
REQUEST	6579		Logged Redirect 1	1590513790682	1590513790684	OK	 
REQUEST	6529		Logged Redirect 1	1590513790681	1590513790686	OK	 
USER	VetWithDiagnosis	27	END	1590513709651	1590513790691
USER	VetWithoutDiagnosis	129	END	1590513709655	1590513790691
USER	VetWithDiagnosis	8131	START	1590513790691	1590513790691
USER	VetWithoutDiagnosis	8180	START	1590513790691	1590513790691
REQUEST	6580		Logged	1590513790691	1590513790694	OK	 
REQUEST	7379		Login	1590513790690	1590513790694	OK	 
REQUEST	6530		Logged	1590513790692	1590513790696	OK	 
REQUEST	7330		Login	1590513790690	1590513790697	OK	 
REQUEST	5780		ShowMyDiagnosis	1590513790691	1590513790698	OK	 
REQUEST	8131		Home	1590513790691	1590513790699	OK	 
REQUEST	8180		Home	1590513790691	1590513790699	OK	 
REQUEST	6580		Logged Redirect 1	1590513790694	1590513790700	OK	 
REQUEST	6530		Logged Redirect 1	1590513790696	1590513790702	OK	 
REQUEST	5781		ShowMyDiagnosis	1590513790696	1590513790704	OK	 
USER	VetWithDiagnosis	28	END	1590513709676	1590513790708
USER	VetWithDiagnosis	8132	START	1590513790712	1590513790712
USER	VetWithoutDiagnosis	8181	START	1590513790712	1590513790712
USER	VetWithoutDiagnosis	130	END	1590513709676	1590513790714
REQUEST	6581		Logged	1590513790712	1590513790715	OK	 
REQUEST	7380		Login	1590513790712	1590513790715	OK	 
REQUEST	6531		Logged	1590513790714	1590513790717	OK	 
REQUEST	7331		Login	1590513790712	1590513790718	OK	 
REQUEST	5730		ShowMyDiagnosis	1590513790691	1590513790719	OK	 
REQUEST	5731		ShowMyDiagnosis	1590513790696	1590513790719	OK	 
REQUEST	6581		Logged Redirect 1	1590513790715	1590513790720	OK	 
REQUEST	8132		Home	1590513790713	1590513790720	OK	 
REQUEST	8181		Home	1590513790713	1590513790721	OK	 
REQUEST	6531		Logged Redirect 1	1590513790718	1590513790722	OK	 
USER	VetWithDiagnosis	29	END	1590513709698	1590513790727
USER	VetWithoutDiagnosis	131	END	1590513709698	1590513790727
USER	VetWithoutDiagnosis	8182	START	1590513790726	1590513790726
USER	VetWithDiagnosis	8133	START	1590513790726	1590513790726
REQUEST	6532		Logged	1590513790726	1590513790729	OK	 
REQUEST	6582		Logged	1590513790726	1590513790731	OK	 
REQUEST	5782		ShowMyDiagnosis	1590513790726	1590513790732	OK	 
REQUEST	8182		Home	1590513790727	1590513790735	OK	 
REQUEST	6582		Logged Redirect 1	1590513790731	1590513790736	OK	 
REQUEST	5732		ShowMyDiagnosis	1590513790726	1590513790737	OK	 
REQUEST	8133		Home	1590513790728	1590513790737	OK	 
REQUEST	6532		Logged Redirect 1	1590513790729	1590513790738	OK	 
REQUEST	7381		Login	1590513790739	1590513790743	OK	 
REQUEST	7332		Login	1590513790739	1590513790743	OK	 
USER	VetWithDiagnosis	8134	START	1590513790749	1590513790749
REQUEST	7333		Login	1590513790749	1590513790751	OK	 
USER	VetWithoutDiagnosis	8183	START	1590513790749	1590513790749
REQUEST	6583		Logged	1590513790749	1590513790753	OK	 
REQUEST	6533		Logged	1590513790749	1590513790754	OK	 
REQUEST	7382		Login	1590513790749	1590513790754	OK	 
REQUEST	5783		ShowMyDiagnosis	1590513790749	1590513790757	OK	 
REQUEST	6583		Logged Redirect 1	1590513790753	1590513790760	OK	 
REQUEST	6533		Logged Redirect 1	1590513790754	1590513790760	OK	 
REQUEST	8183		Home	1590513790751	1590513790761	OK	 
USER	VetWithoutDiagnosis	132	END	1590513709720	1590513790761
REQUEST	8134		Home	1590513790751	1590513790761	OK	 
USER	VetWithDiagnosis	30	END	1590513709720	1590513790761
REQUEST	5733		ShowMyDiagnosis	1590513790749	1590513790769	OK	 
REQUEST	6534		Logged	1590513790767	1590513790769	OK	 
REQUEST	7383		Login	1590513790767	1590513790769	OK	 
USER	VetWithoutDiagnosis	8184	START	1590513790767	1590513790767
USER	VetWithDiagnosis	8135	START	1590513790767	1590513790767
REQUEST	6584		Logged	1590513790767	1590513790772	OK	 
REQUEST	6534		Logged Redirect 1	1590513790769	1590513790775	OK	 
REQUEST	7334		Login	1590513790769	1590513790776	OK	 
REQUEST	8135		Home	1590513790769	1590513790777	OK	 
REQUEST	8184		Home	1590513790769	1590513790778	OK	 
USER	VetWithDiagnosis	31	END	1590513709741	1590513790778
USER	VetWithoutDiagnosis	133	END	1590513709741	1590513790778
REQUEST	6584		Logged Redirect 1	1590513790772	1590513790779	OK	 
REQUEST	5784		ShowMyDiagnosis	1590513790761	1590513790782	OK	 
REQUEST	5734		ShowMyDiagnosis	1590513790761	1590513790784	OK	 
USER	VetWithoutDiagnosis	134	END	1590513709756	1590513790789
USER	VetWithDiagnosis	32	END	1590513709756	1590513790789
USER	VetWithoutDiagnosis	8185	START	1590513790789	1590513790789
USER	VetWithDiagnosis	8136	START	1590513790789	1590513790789
REQUEST	6585		Logged	1590513790789	1590513790793	OK	 
REQUEST	6535		Logged	1590513790789	1590513790794	OK	 
REQUEST	8136		Home	1590513790790	1590513790798	OK	 
REQUEST	8185		Home	1590513790790	1590513790799	OK	 
REQUEST	6535		Logged Redirect 1	1590513790794	1590513790799	OK	 
REQUEST	6585		Logged Redirect 1	1590513790793	1590513790799	OK	 
REQUEST	5785		ShowMyDiagnosis	1590513790792	1590513790800	OK	 
USER	VetWithoutDiagnosis	135	END	1590513709778	1590513790802
REQUEST	7335		Login	1590513790802	1590513790804	OK	 
REQUEST	5735		ShowMyDiagnosis	1590513790789	1590513790807	OK	 
REQUEST	7384		Login	1590513790802	1590513790807	OK	 
USER	VetWithDiagnosis	8137	START	1590513790807	1590513790807
USER	VetWithoutDiagnosis	8186	START	1590513790808	1590513790808
REQUEST	7385		Login	1590513790807	1590513790812	OK	 
REQUEST	7336		Login	1590513790807	1590513790813	OK	 
REQUEST	8186		Home	1590513790808	1590513790815	OK	 
REQUEST	8137		Home	1590513790808	1590513790816	OK	 
REQUEST	5786		ShowMyDiagnosis	1590513790807	1590513790818	OK	 
REQUEST	5736		ShowMyDiagnosis	1590513790802	1590513790820	OK	 
USER	VetWithDiagnosis	33	END	1590513709778	1590513790821
REQUEST	6586		Logged	1590513790820	1590513790824	OK	 
REQUEST	6536		Logged	1590513790821	1590513790825	OK	 
REQUEST	6587		Logged	1590513790822	1590513790826	OK	 
USER	VetWithoutDiagnosis	8187	START	1590513790828	1590513790828
USER	VetWithDiagnosis	8138	START	1590513790828	1590513790828
REQUEST	6536		Logged Redirect 1	1590513790825	1590513790830	OK	 
REQUEST	6586		Logged Redirect 1	1590513790824	1590513790832	OK	 
REQUEST	6537		Logged	1590513790827	1590513790832	OK	 
REQUEST	7386		Login	1590513790827	1590513790832	OK	 
REQUEST	6587		Logged Redirect 1	1590513790826	1590513790833	OK	 
REQUEST	7337		Login	1590513790826	1590513790833	OK	 
REQUEST	8138		Home	1590513790828	1590513790836	OK	 
REQUEST	8187		Home	1590513790828	1590513790837	OK	 
REQUEST	6537		Logged Redirect 1	1590513790832	1590513790837	OK	 
USER	VetWithoutDiagnosis	136	END	1590513709800	1590513790840
USER	VetWithDiagnosis	34	END	1590513709800	1590513790841
REQUEST	5787		ShowMyDiagnosis	1590513790828	1590513790843	OK	 
REQUEST	5737		ShowMyDiagnosis	1590513790828	1590513790844	OK	 
REQUEST	6588		Logged	1590513790843	1590513790846	OK	 
USER	VetWithoutDiagnosis	137	END	1590513709815	1590513790846
USER	VetWithDiagnosis	8139	START	1590513790846	1590513790846
USER	VetWithDiagnosis	35	END	1590513709815	1590513790847
USER	VetWithoutDiagnosis	8188	START	1590513790846	1590513790846
REQUEST	6538		Logged	1590513790846	1590513790850	OK	 
REQUEST	7387		Login	1590513790846	1590513790851	OK	 
REQUEST	6588		Logged Redirect 1	1590513790846	1590513790851	OK	 
REQUEST	7338		Login	1590513790846	1590513790851	OK	 
REQUEST	5788		ShowMyDiagnosis	1590513790846	1590513790853	OK	 
REQUEST	8188		Home	1590513790847	1590513790854	OK	 
REQUEST	8139		Home	1590513790847	1590513790855	OK	 
REQUEST	6538		Logged Redirect 1	1590513790851	1590513790856	OK	 
REQUEST	5738		ShowMyDiagnosis	1590513790858	1590513790866	OK	 
USER	VetWithoutDiagnosis	138	END	1590513709836	1590513790869
USER	VetWithDiagnosis	36	END	1590513709836	1590513790869
USER	VetWithDiagnosis	8140	START	1590513790869	1590513790869
USER	VetWithoutDiagnosis	8189	START	1590513790869	1590513790869
REQUEST	7339		Login	1590513790869	1590513790871	OK	 
REQUEST	6539		Logged	1590513790869	1590513790873	OK	 
REQUEST	7388		Login	1590513790869	1590513790874	OK	 
REQUEST	6589		Logged	1590513790869	1590513790875	OK	 
REQUEST	6539		Logged Redirect 1	1590513790873	1590513790877	OK	 
REQUEST	8189		Home	1590513790870	1590513790879	OK	 
REQUEST	8140		Home	1590513790871	1590513790879	OK	 
REQUEST	6589		Logged Redirect 1	1590513790875	1590513790880	OK	 
USER	VetWithDiagnosis	8141	START	1590513790885	1590513790885
USER	VetWithoutDiagnosis	8190	START	1590513790885	1590513790885
REQUEST	5789		ShowMyDiagnosis	1590513790880	1590513790887	OK	 
REQUEST	7389		Login	1590513790885	1590513790887	OK	 
REQUEST	6540		Logged	1590513790885	1590513790889	OK	 
REQUEST	6590		Logged	1590513790885	1590513790889	OK	 
REQUEST	6590		Logged Redirect 1	1590513790889	1590513790892	OK	 
REQUEST	7340		Login	1590513790885	1590513790892	OK	 
REQUEST	5739		ShowMyDiagnosis	1590513790880	1590513790892	OK	 
REQUEST	8190		Home	1590513790886	1590513790894	OK	 
REQUEST	8141		Home	1590513790886	1590513790894	OK	 
REQUEST	6540		Logged Redirect 1	1590513790889	1590513790894	OK	 
REQUEST	5790		ShowMyDiagnosis	1590513790885	1590513790895	OK	 
USER	VetWithDiagnosis	37	END	1590513709859	1590513790896
USER	VetWithoutDiagnosis	139	END	1590513709859	1590513790896
REQUEST	6591		Logged	1590513790896	1590513790899	OK	 
REQUEST	6541		Logged	1590513790896	1590513790900	OK	 
REQUEST	6591		Logged Redirect 1	1590513790899	1590513790900	OK	 
REQUEST	6541		Logged Redirect 1	1590513790900	1590513790903	OK	 
REQUEST	5740		ShowMyDiagnosis	1590513790885	1590513790903	OK	 
USER	VetWithDiagnosis	8142	START	1590513790907	1590513790907
USER	VetWithoutDiagnosis	8191	START	1590513790907	1590513790907
REQUEST	7341		Login	1590513790907	1590513790909	OK	 
REQUEST	7390		Login	1590513790907	1590513790910	OK	 
REQUEST	8191		Home	1590513790907	1590513790913	OK	 
REQUEST	8142		Home	1590513790907	1590513790913	OK	 
USER	VetWithDiagnosis	38	END	1590513709880	1590513790918
USER	VetWithoutDiagnosis	140	END	1590513709880	1590513790918
REQUEST	7391		Login	1590513790918	1590513790922	OK	 
REQUEST	5791		ShowMyDiagnosis	1590513790918	1590513790926	OK	 
USER	VetWithoutDiagnosis	141	END	1590513709896	1590513790929
USER	VetWithDiagnosis	39	END	1590513709896	1590513790929
USER	VetWithoutDiagnosis	8192	START	1590513790929	1590513790929
USER	VetWithDiagnosis	8143	START	1590513790929	1590513790929
REQUEST	7342		Login	1590513790929	1590513790931	OK	 
REQUEST	6592		Logged	1590513790929	1590513790932	OK	 
REQUEST	6542		Logged	1590513790929	1590513790933	OK	 
REQUEST	8192		Home	1590513790930	1590513790936	OK	 
REQUEST	6592		Logged Redirect 1	1590513790932	1590513790937	OK	 
REQUEST	8143		Home	1590513790931	1590513790938	OK	 
REQUEST	6542		Logged Redirect 1	1590513790933	1590513790938	OK	 
REQUEST	5741		ShowMyDiagnosis	1590513790918	1590513790939	OK	 
REQUEST	5792		ShowMyDiagnosis	1590513790941	1590513790945	OK	 
REQUEST	5742		ShowMyDiagnosis	1590513790929	1590513790945	OK	 
USER	VetWithoutDiagnosis	8193	START	1590513790946	1590513790946
USER	VetWithDiagnosis	8144	START	1590513790946	1590513790946
USER	VetWithoutDiagnosis	142	END	1590513709917	1590513790946
REQUEST	7343		Login	1590513790946	1590513790950	OK	 
REQUEST	6543		Logged	1590513790946	1590513790950	OK	 
REQUEST	6593		Logged	1590513790946	1590513790951	OK	 
REQUEST	7392		Login	1590513790946	1590513790951	OK	 
REQUEST	8193		Home	1590513790946	1590513790952	OK	 
REQUEST	8144		Home	1590513790946	1590513790952	OK	 
REQUEST	5793		ShowMyDiagnosis	1590513790946	1590513790953	OK	 
REQUEST	6543		Logged Redirect 1	1590513790950	1590513790957	OK	 
USER	VetWithDiagnosis	40	END	1590513709917	1590513790957
REQUEST	6593		Logged Redirect 1	1590513790951	1590513790958	OK	 
REQUEST	5743		ShowMyDiagnosis	1590513790946	1590513790959	OK	 
USER	VetWithDiagnosis	8145	START	1590513790968	1590513790968
USER	VetWithoutDiagnosis	8194	START	1590513790968	1590513790968
REQUEST	7393		Login	1590513790968	1590513790969	OK	 
REQUEST	6594		Logged	1590513790968	1590513790970	OK	 
REQUEST	7344		Login	1590513790968	1590513790971	OK	 
REQUEST	6544		Logged	1590513790968	1590513790973	OK	 
REQUEST	6594		Logged Redirect 1	1590513790970	1590513790974	OK	 
REQUEST	8145		Home	1590513790968	1590513790975	OK	 
REQUEST	8194		Home	1590513790968	1590513790975	OK	 
REQUEST	6544		Logged Redirect 1	1590513790974	1590513790977	OK	 
USER	VetWithDiagnosis	41	END	1590513709938	1590513790979
USER	VetWithoutDiagnosis	143	END	1590513709938	1590513790979
REQUEST	5794		ShowMyDiagnosis	1590513790979	1590513790983	OK	 
USER	VetWithoutDiagnosis	8195	START	1590513790990	1590513790990
USER	VetWithDiagnosis	8146	START	1590513790990	1590513790990
REQUEST	7345		Login	1590513790990	1590513790992	OK	 
REQUEST	6545		Logged	1590513790990	1590513790992	OK	 
REQUEST	7394		Login	1590513790990	1590513790994	OK	 
REQUEST	6595		Logged	1590513790990	1590513790994	OK	 
REQUEST	6545		Logged Redirect 1	1590513790992	1590513790997	OK	 
REQUEST	5795		ShowMyDiagnosis	1590513790990	1590513790997	OK	 
REQUEST	8146		Home	1590513790990	1590513790998	OK	 
REQUEST	8195		Home	1590513790990	1590513790998	OK	 
REQUEST	6595		Logged Redirect 1	1590513790994	1590513790999	OK	 
REQUEST	5744		ShowMyDiagnosis	1590513790990	1590513791002	OK	 
USER	VetWithoutDiagnosis	144	END	1590513709960	1590513791001
USER	VetWithDiagnosis	42	END	1590513709960	1590513791001
REQUEST	5745		ShowMyDiagnosis	1590513790990	1590513791003	OK	 
USER	VetWithDiagnosis	8147	START	1590513791005	1590513791005
USER	VetWithoutDiagnosis	8196	START	1590513791005	1590513791005
REQUEST	6596		Logged	1590513791005	1590513791008	OK	 
REQUEST	5796		ShowMyDiagnosis	1590513791002	1590513791008	OK	 
REQUEST	7395		Login	1590513791005	1590513791008	OK	 
REQUEST	8147		Home	1590513791006	1590513791021	OK	 
REQUEST	6596		Logged Redirect 1	1590513791008	1590513791021	OK	 
REQUEST	8196		Home	1590513791006	1590513791021	OK	 
REQUEST	7346		Login	1590513791005	1590513791021	OK	 
REQUEST	6546		Logged	1590513791005	1590513791022	OK	 
USER	VetWithDiagnosis	43	END	1590513709976	1590513791022
USER	VetWithoutDiagnosis	145	END	1590513709976	1590513791022
USER	VetWithoutDiagnosis	146	END	1590513709996	1590513791023
REQUEST	6546		Logged Redirect 1	1590513791022	1590513791026	OK	 
USER	VetWithDiagnosis	8148	START	1590513791026	1590513791026
USER	VetWithoutDiagnosis	8197	START	1590513791027	1590513791027
REQUEST	5746		ShowMyDiagnosis	1590513791005	1590513791028	OK	 
REQUEST	5797		ShowMyDiagnosis	1590513791023	1590513791030	OK	 
REQUEST	7396		Login	1590513791027	1590513791030	OK	 
REQUEST	7347		Login	1590513791026	1590513791030	OK	 
REQUEST	6547		Logged	1590513791026	1590513791031	OK	 
REQUEST	6548		Logged	1590513791026	1590513791032	OK	 
REQUEST	6597		Logged	1590513791026	1590513791032	OK	 
REQUEST	6598		Logged	1590513791026	1590513791032	OK	 
REQUEST	8148		Home	1590513791027	1590513791033	OK	 
REQUEST	5747		ShowMyDiagnosis	1590513791023	1590513791036	OK	 
REQUEST	8197		Home	1590513791027	1590513791036	OK	 
REQUEST	6547		Logged Redirect 1	1590513791032	1590513791037	OK	 
REQUEST	6548		Logged Redirect 1	1590513791032	1590513791037	OK	 
REQUEST	6597		Logged Redirect 1	1590513791032	1590513791038	OK	 
USER	VetWithDiagnosis	44	END	1590513709996	1590513791038
REQUEST	6598		Logged Redirect 1	1590513791032	1590513791040	OK	 
USER	VetWithoutDiagnosis	147	END	1590513710017	1590513791049
USER	VetWithDiagnosis	8149	START	1590513791049	1590513791049
USER	VetWithoutDiagnosis	8198	START	1590513791049	1590513791049
REQUEST	7397		Login	1590513791049	1590513791050	OK	 
REQUEST	7348		Login	1590513791049	1590513791052	OK	 
REQUEST	5798		ShowMyDiagnosis	1590513791049	1590513791055	OK	 
REQUEST	8149		Home	1590513791049	1590513791055	OK	 
REQUEST	8198		Home	1590513791049	1590513791056	OK	 
REQUEST	5748		ShowMyDiagnosis	1590513791049	1590513791061	OK	 
USER	VetWithDiagnosis	45	END	1590513710017	1590513791063
USER	VetWithDiagnosis	8150	START	1590513791071	1590513791071
USER	VetWithoutDiagnosis	8199	START	1590513791071	1590513791071
REQUEST	6599		Logged	1590513791070	1590513791072	OK	 
REQUEST	7398		Login	1590513791070	1590513791072	OK	 
USER	VetWithoutDiagnosis	148	END	1590513710038	1590513791073
REQUEST	6549		Logged	1590513791070	1590513791076	OK	 
REQUEST	5799		ShowMyDiagnosis	1590513791071	1590513791077	OK	 
REQUEST	6549		Logged Redirect 1	1590513791076	1590513791078	OK	 
REQUEST	6599		Logged Redirect 1	1590513791072	1590513791079	OK	 
REQUEST	8150		Home	1590513791071	1590513791079	OK	 
REQUEST	7349		Login	1590513791070	1590513791079	OK	 
REQUEST	8199		Home	1590513791071	1590513791080	OK	 
USER	VetWithDiagnosis	46	END	1590513710038	1590513791080
REQUEST	5800		ShowMyDiagnosis	1590513791080	1590513791085	OK	 
REQUEST	5749		ShowMyDiagnosis	1590513791071	1590513791088	OK	 
USER	VetWithoutDiagnosis	149	END	1590513710060	1590513791090
USER	VetWithDiagnosis	47	END	1590513710060	1590513791090
USER	VetWithoutDiagnosis	8200	START	1590513791095	1590513791095
USER	VetWithDiagnosis	8151	START	1590513791095	1590513791095
REQUEST	6600		Logged	1590513791093	1590513791097	OK	 
REQUEST	7350		Login	1590513791093	1590513791097	OK	 
REQUEST	7399		Login	1590513791093	1590513791099	OK	 
REQUEST	6550		Logged	1590513791095	1590513791099	OK	 
REQUEST	8151		Home	1590513791095	1590513791101	OK	 
REQUEST	6600		Logged Redirect 1	1590513791098	1590513791102	OK	 
REQUEST	5750		ShowMyDiagnosis	1590513791080	1590513791102	OK	 
REQUEST	8200		Home	1590513791095	1590513791102	OK	 
REQUEST	6550		Logged Redirect 1	1590513791099	1590513791105	OK	 
USER	VetWithDiagnosis	8152	START	1590513791107	1590513791107
USER	VetWithoutDiagnosis	8201	START	1590513791107	1590513791107
REQUEST	6551		Logged	1590513791107	1590513791109	OK	 
REQUEST	7351		Login	1590513791107	1590513791110	OK	 
REQUEST	6551		Logged Redirect 1	1590513791109	1590513791111	OK	 
REQUEST	6601		Logged	1590513791107	1590513791111	OK	 
REQUEST	5801		ShowMyDiagnosis	1590513791107	1590513791114	OK	 
REQUEST	6601		Logged Redirect 1	1590513791111	1590513791115	OK	 
REQUEST	8201		Home	1590513791107	1590513791115	OK	 
REQUEST	7400		Login	1590513791107	1590513791115	OK	 
REQUEST	8152		Home	1590513791107	1590513791117	OK	 
USER	VetWithoutDiagnosis	150	END	1590513710081	1590513791118
REQUEST	5802		ShowMyDiagnosis	1590513791118	1590513791127	OK	 
USER	VetWithDiagnosis	48	END	1590513710081	1590513791129
USER	VetWithDiagnosis	8153	START	1590513791130	1590513791130
