ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.History19AdminRooms	history19adminrooms	1590494893502	 	3.3.1
REQUEST	751		petclinic.css	1590494980169	1590494980889	OK	 
REQUEST	762		petclinic.css	1590494980166	1590494980893	OK	 
REQUEST	743		petclinic.css	1590494980146	1590494980893	OK	 
REQUEST	748		petclinic.css	1590494980093	1590494980898	OK	 
REQUEST	771		petclinic.css	1590494980075	1590494980899	OK	 
REQUEST	735		petclinic.css	1590494980074	1590494980916	OK	 
REQUEST	932		petclinic.css	1590494980568	1590494980916	OK	 
REQUEST	769		petclinic.css	1590494980069	1590494980917	OK	 
REQUEST	933		spring-pivotal-logo.png	1590494980716	1590494980918	OK	 
USER	AccessRoom	929	START	1590494980918	1590494980918
USER	Sitter	934	START	1590494980918	1590494980918
REQUEST	934		Home	1590494980918	1590494980930	OK	 
REQUEST	929		Home	1590494980918	1590494980930	OK	 
REQUEST	601		Rooms	1590494980918	1590494980946	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	932		pets.png	1590494980568	1590494980950	OK	 
REQUEST	763		pets.png	1590494980069	1590494980950	OK	 
REQUEST	929		jquery-ui.theme.min.css	1590494980930	1590494980952	OK	 
REQUEST	927		petclinic.css	1590494980550	1590494980956	OK	 
REQUEST	621		Rooms	1590494980917	1590494980963	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	929		jquery-ui.min.css	1590494980930	1590494980964	OK	 
REQUEST	929		jquery.min.js	1590494980952	1590494980969	OK	 
REQUEST	934		jquery-ui.min.css	1590494980930	1590494980969	OK	 
REQUEST	929		bootstrap.min.js	1590494980969	1590494980977	OK	 
REQUEST	929		jquery-ui.min.js	1590494980964	1590494980981	OK	 
REQUEST	934		jquery.min.js	1590494980970	1590494980983	OK	 
REQUEST	927		pets.png	1590494980550	1590494980987	OK	 
REQUEST	929		pets.png	1590494980931	1590494980990	OK	 
REQUEST	934		pets.png	1590494980931	1590494980991	OK	 
REQUEST	934		jquery-ui.min.js	1590494980983	1590494980997	OK	 
REQUEST	934		bootstrap.min.js	1590494980991	1590494981000	OK	 
REQUEST	765		petclinic.css	1590494980078	1590494981004	OK	 
REQUEST	748		pets.png	1590494980093	1590494981007	OK	 
REQUEST	744		pets.png	1590494980141	1590494981010	OK	 
REQUEST	934		jquery-ui.theme.min.css	1590494980930	1590494981012	OK	 
REQUEST	762		pets.png	1590494980166	1590494981015	OK	 
REQUEST	777		pets.png	1590494980161	1590494981016	OK	 
USER	AccessRoom	234	END	1590494916547	1590494981019
REQUEST	810		LoginAd	1590494981024	1590494981027	OK	 
REQUEST	934		favicon.png	1590494980930	1590494981052	OK	 
REQUEST	624		Rooms	1590494981024	1590494981060	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	566		Rooms	1590494981026	1590494981063	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	544		Rooms	1590494981024	1590494981063	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	934		spring-pivotal-logo.png	1590494980931	1590494981065	OK	 
REQUEST	929		petclinic.css	1590494980930	1590494981070	OK	 
REQUEST	929		favicon.png	1590494980930	1590494981072	OK	 
REQUEST	928		spring-pivotal-logo.png	1590494980718	1590494981075	OK	 
REQUEST	744		spring-pivotal-logo.png	1590494980141	1590494981075	OK	 
REQUEST	926		spring-pivotal-logo.png	1590494980365	1590494981077	OK	 
REQUEST	743		spring-pivotal-logo.png	1590494980146	1590494981077	OK	 
REQUEST	930		spring-pivotal-logo.png	1590494980259	1590494981078	OK	 
REQUEST	931		spring-pivotal-logo.png	1590494980364	1590494981079	OK	 
REQUEST	732		spring-pivotal-logo.png	1590494980152	1590494981081	OK	 
REQUEST	751		spring-pivotal-logo.png	1590494980170	1590494981084	OK	 
REQUEST	777		spring-pivotal-logo.png	1590494980161	1590494981085	OK	 
REQUEST	762		spring-pivotal-logo.png	1590494980166	1590494981085	OK	 
REQUEST	771		spring-pivotal-logo.png	1590494980075	1590494981088	OK	 
REQUEST	735		spring-pivotal-logo.png	1590494980074	1590494981088	OK	 
REQUEST	932		spring-pivotal-logo.png	1590494980569	1590494981090	OK	 
REQUEST	927		spring-pivotal-logo.png	1590494980550	1590494981090	OK	 
REQUEST	769		spring-pivotal-logo.png	1590494980069	1590494981092	OK	 
REQUEST	929		spring-pivotal-logo.png	1590494980931	1590494981094	OK	 
REQUEST	934		petclinic.css	1590494980930	1590494981107	OK	 
REQUEST	599		Rooms	1590494981117	1590494981146	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
USER	AccessRoom	935	START	1590494981150	1590494981150
USER	Sitter	941	START	1590494981150	1590494981150
REQUEST	457		room3	1590494978219	1590494981160	OK	 
REQUEST	935		Home	1590494981150	1590494981160	OK	 
REQUEST	941		Home	1590494981151	1590494981162	OK	 
REQUEST	941		jquery-ui.min.css	1590494981163	1590494981176	OK	 
REQUEST	935		favicon.png	1590494981160	1590494981182	OK	 
REQUEST	935		jquery-ui.theme.min.css	1590494981161	1590494981183	OK	 
REQUEST	810		bootstrap.min.css	1590494981028	1590494981186	OK	 
REQUEST	935		jquery-ui.min.css	1590494981161	1590494981188	OK	 
REQUEST	941		jquery-ui.theme.min.css	1590494981163	1590494981192	OK	 
REQUEST	559		Rooms	1590494981149	1590494981195	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	935		jquery-ui.min.js	1590494981183	1590494981196	OK	 
REQUEST	935		bootstrap.min.js	1590494981189	1590494981202	OK	 
REQUEST	935		jquery.min.js	1590494981182	1590494981205	OK	 
REQUEST	810		signin.css	1590494981028	1590494981207	OK	 
REQUEST	941		jquery-ui.min.js	1590494981192	1590494981209	OK	 
REQUEST	941		favicon.png	1590494981163	1590494981214	OK	 
REQUEST	941		bootstrap.min.js	1590494981209	1590494981217	OK	 
REQUEST	941		spring-pivotal-logo.png	1590494981163	1590494981222	OK	 
REQUEST	941		jquery.min.js	1590494981176	1590494981226	OK	 
REQUEST	935		spring-pivotal-logo.png	1590494981161	1590494981229	OK	 
REQUEST	935		pets.png	1590494981161	1590494981231	OK	 
REQUEST	935		petclinic.css	1590494981160	1590494981231	OK	 
REQUEST	941		petclinic.css	1590494981163	1590494981237	OK	 
REQUEST	941		pets.png	1590494981163	1590494981240	OK	 
REQUEST	628		Rooms	1590494981211	1590494981242	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
USER	AccessRoom	263	END	1590494919057	1590494981247
REQUEST	447		room3	1590494978434	1590494981257	OK	 
REQUEST	446		room3	1590494978447	1590494981259	OK	 
REQUEST	345		ChangeSitterPost	1590494981249	1590494981276	OK	 
REQUEST	617		Rooms	1590494981249	1590494981279	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	318		ChangeSitter	1590494976471	1590494981286	OK	 
REQUEST	783		LoggedAd	1590494978965	1590494981289	OK	 
REQUEST	776		LoggedAd	1590494978993	1590494981295	OK	 
REQUEST	723		LoggedAd	1590494979000	1590494981297	OK	 
REQUEST	783		LoggedAd Redirect 1	1590494981290	1590494981299	OK	 
REQUEST	776		LoggedAd Redirect 1	1590494981295	1590494981299	OK	 
REQUEST	741		LoggedAd	1590494979002	1590494981306	OK	 
REQUEST	723		LoggedAd Redirect 1	1590494981297	1590494981307	OK	 
REQUEST	739		LoggedAd	1590494979002	1590494981315	OK	 
REQUEST	778		LoggedAd	1590494979040	1590494981320	OK	 
REQUEST	619		Rooms	1590494981249	1590494981322	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	741		LoggedAd Redirect 1	1590494981306	1590494981327	OK	 
REQUEST	739		LoggedAd Redirect 1	1590494981315	1590494981337	OK	 
REQUEST	778		LoggedAd Redirect 1	1590494981320	1590494981337	OK	 
REQUEST	613		Rooms	1590494981268	1590494981342	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	776		jquery-ui.theme.min.css	1590494981300	1590494981345	OK	 
REQUEST	741		jquery-ui.min.css	1590494981329	1590494981346	OK	 
REQUEST	776		jquery.min.js	1590494981345	1590494981356	OK	 
REQUEST	739		jquery-ui.min.css	1590494981338	1590494981366	OK	 
REQUEST	778		jquery-ui.min.css	1590494981338	1590494981367	OK	 
REQUEST	741		jquery.min.js	1590494981346	1590494981371	OK	 
REQUEST	778		jquery-ui.theme.min.css	1590494981338	1590494981373	OK	 
REQUEST	741		jquery-ui.theme.min.css	1590494981329	1590494981376	OK	 
REQUEST	776		jquery-ui.min.js	1590494981356	1590494981385	OK	 
REQUEST	778		jquery-ui.min.js	1590494981373	1590494981387	OK	 
REQUEST	741		bootstrap.min.js	1590494981376	1590494981391	OK	 
REQUEST	741		jquery-ui.min.js	1590494981371	1590494981395	OK	 
REQUEST	778		jquery.min.js	1590494981367	1590494981398	OK	 
REQUEST	778		bootstrap.min.js	1590494981387	1590494981401	OK	 
REQUEST	739		jquery.min.js	1590494981367	1590494981402	OK	 
REQUEST	776		bootstrap.min.js	1590494981385	1590494981404	OK	 
USER	AccessRoom	936	START	1590494981406	1590494981406
USER	Sitter	942	START	1590494981406	1590494981406
REQUEST	936		Home	1590494981406	1590494981417	OK	 
REQUEST	942		Home	1590494981406	1590494981417	OK	 
REQUEST	739		jquery-ui.min.js	1590494981402	1590494981426	OK	 
REQUEST	942		jquery-ui.theme.min.css	1590494981418	1590494981435	OK	 
REQUEST	739		bootstrap.min.js	1590494981426	1590494981439	OK	 
REQUEST	936		jquery-ui.theme.min.css	1590494981418	1590494981442	OK	 
REQUEST	942		jquery.min.js	1590494981435	1590494981447	OK	 
REQUEST	936		jquery.min.js	1590494981442	1590494981450	OK	 
REQUEST	942		jquery-ui.min.js	1590494981447	1590494981457	OK	 
REQUEST	936		jquery-ui.min.js	1590494981450	1590494981460	OK	 
REQUEST	739		jquery-ui.theme.min.css	1590494981338	1590494981462	OK	 
REQUEST	936		bootstrap.min.js	1590494981460	1590494981466	OK	 
REQUEST	776		pets.png	1590494981300	1590494981468	OK	 
REQUEST	783		jquery-ui.min.css	1590494981300	1590494981475	OK	 
REQUEST	586		Rooms	1590494981409	1590494981483	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	783		jquery.min.js	1590494981476	1590494981485	OK	 
REQUEST	607		Rooms	1590494981409	1590494981488	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	783		jquery-ui.theme.min.css	1590494981300	1590494981493	OK	 
REQUEST	723		jquery-ui.min.css	1590494981307	1590494981499	OK	 
REQUEST	582		Rooms	1590494981409	1590494981500	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	783		bootstrap.min.js	1590494981494	1590494981502	OK	 
REQUEST	604		Rooms	1590494981415	1590494981502	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	776		jquery-ui.min.css	1590494981300	1590494981505	OK	 
REQUEST	723		jquery-ui.theme.min.css	1590494981307	1590494981509	OK	 
REQUEST	723		jquery.min.js	1590494981499	1590494981514	OK	 
REQUEST	723		bootstrap.min.js	1590494981514	1590494981519	OK	 
REQUEST	723		jquery-ui.min.js	1590494981509	1590494981523	OK	 
USER	AccessRoom	264	END	1590494919220	1590494981523
REQUEST	783		jquery-ui.min.js	1590494981485	1590494981525	OK	 
USER	AccessRoom	937	START	1590494981525	1590494981525
USER	Sitter	943	START	1590494981526	1590494981526
REQUEST	937		Home	1590494981526	1590494981536	OK	 
REQUEST	943		Home	1590494981526	1590494981536	OK	 
REQUEST	937		jquery-ui.min.css	1590494981536	1590494981547	OK	 
REQUEST	937		jquery-ui.theme.min.css	1590494981536	1590494981552	OK	 
REQUEST	943		jquery-ui.min.css	1590494981536	1590494981560	OK	 
REQUEST	943		jquery-ui.theme.min.css	1590494981536	1590494981567	OK	 
REQUEST	602		Rooms	1590494981529	1590494981571	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	937		jquery.min.js	1590494981547	1590494981573	OK	 
REQUEST	943		jquery-ui.min.js	1590494981567	1590494981577	OK	 
REQUEST	937		jquery-ui.min.js	1590494981552	1590494981580	OK	 
REQUEST	943		jquery.min.js	1590494981561	1590494981585	OK	 
REQUEST	937		bootstrap.min.js	1590494981573	1590494981586	OK	 
REQUEST	943		bootstrap.min.js	1590494981577	1590494981595	OK	 
REQUEST	936		jquery-ui.min.css	1590494981418	1590494981611	OK	 
REQUEST	942		jquery-ui.min.css	1590494981418	1590494981612	OK	 
REQUEST	776		spring-pivotal-logo.png	1590494981300	1590494981615	OK	 
REQUEST	741		spring-pivotal-logo.png	1590494981329	1590494981617	OK	 
REQUEST	608		Rooms	1590494981581	1590494981619	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	783		spring-pivotal-logo.png	1590494981300	1590494981621	OK	 
REQUEST	776		favicon.png	1590494981300	1590494981622	OK	 
REQUEST	942		bootstrap.min.js	1590494981458	1590494981627	OK	 
REQUEST	741		petclinic.css	1590494981329	1590494981627	OK	 
REQUEST	783		pets.png	1590494981300	1590494981638	OK	 
REQUEST	936		spring-pivotal-logo.png	1590494981418	1590494981640	OK	 
REQUEST	937		spring-pivotal-logo.png	1590494981537	1590494981642	OK	 
REQUEST	943		spring-pivotal-logo.png	1590494981537	1590494981642	OK	 
REQUEST	778		spring-pivotal-logo.png	1590494981338	1590494981645	OK	 
REQUEST	942		spring-pivotal-logo.png	1590494981418	1590494981648	OK	 
REQUEST	739		spring-pivotal-logo.png	1590494981338	1590494981650	OK	 
REQUEST	723		spring-pivotal-logo.png	1590494981307	1590494981651	OK	 
REQUEST	943		favicon.png	1590494981536	1590494981654	OK	 
REQUEST	937		favicon.png	1590494981536	1590494981656	OK	 
REQUEST	723		favicon.png	1590494981307	1590494981659	OK	 
REQUEST	783		favicon.png	1590494981300	1590494981661	OK	 
REQUEST	942		favicon.png	1590494981418	1590494981663	OK	 
REQUEST	778		favicon.png	1590494981338	1590494981663	OK	 
REQUEST	936		favicon.png	1590494981418	1590494981665	OK	 
REQUEST	739		favicon.png	1590494981338	1590494981667	OK	 
REQUEST	741		favicon.png	1590494981329	1590494981671	OK	 
REQUEST	633		Rooms	1590494981631	1590494981673	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	942		petclinic.css	1590494981418	1590494981676	OK	 
REQUEST	937		petclinic.css	1590494981536	1590494981680	OK	 
REQUEST	936		petclinic.css	1590494981418	1590494981680	OK	 
REQUEST	723		petclinic.css	1590494981307	1590494981686	OK	 
REQUEST	943		petclinic.css	1590494981536	1590494981687	OK	 
REQUEST	739		petclinic.css	1590494981338	1590494981704	OK	 
REQUEST	776		petclinic.css	1590494981300	1590494981704	OK	 
REQUEST	783		petclinic.css	1590494981300	1590494981704	OK	 
USER	AccessRoom	938	START	1590494981705	1590494981705
USER	AccessRoom	266	END	1590494919555	1590494981706
USER	Sitter	944	START	1590494981705	1590494981705
REQUEST	778		petclinic.css	1590494981338	1590494981713	OK	 
REQUEST	944		Home	1590494981709	1590494981717	OK	 
REQUEST	938		Home	1590494981706	1590494981717	OK	 
REQUEST	938		jquery-ui.min.css	1590494981717	1590494981729	OK	 
REQUEST	944		jquery-ui.min.css	1590494981717	1590494981731	OK	 
REQUEST	938		jquery-ui.theme.min.css	1590494981717	1590494981736	OK	 
REQUEST	944		jquery-ui.theme.min.css	1590494981717	1590494981737	OK	 
REQUEST	938		jquery.min.js	1590494981729	1590494981743	OK	 
REQUEST	944		jquery.min.js	1590494981731	1590494981748	OK	 
REQUEST	944		jquery-ui.min.js	1590494981737	1590494981752	OK	 
REQUEST	944		bootstrap.min.js	1590494981748	1590494981755	OK	 
REQUEST	938		bootstrap.min.js	1590494981743	1590494981758	OK	 
REQUEST	938		jquery-ui.min.js	1590494981736	1590494981760	OK	 
USER	AccessRoom	268	END	1590494919898	1590494981763
USER	AccessRoom	275	END	1590494920135	1590494981763
USER	AccessRoom	231	END	1590494916057	1590494981765
REQUEST	739		pets.png	1590494981338	1590494981773	OK	 
REQUEST	944		favicon.png	1590494981717	1590494981776	OK	 
REQUEST	938		favicon.png	1590494981717	1590494981778	OK	 
REQUEST	944		pets.png	1590494981717	1590494981781	OK	 
REQUEST	938		pets.png	1590494981717	1590494981784	OK	 
REQUEST	723		pets.png	1590494981307	1590494981786	OK	 
REQUEST	943		pets.png	1590494981537	1590494981789	OK	 
REQUEST	937		pets.png	1590494981537	1590494981792	OK	 
REQUEST	778		pets.png	1590494981338	1590494981792	OK	 
REQUEST	741		pets.png	1590494981329	1590494981796	OK	 
REQUEST	936		pets.png	1590494981418	1590494981798	OK	 
REQUEST	942		pets.png	1590494981418	1590494981801	OK	 
REQUEST	938		spring-pivotal-logo.png	1590494981718	1590494981803	OK	 
REQUEST	944		petclinic.css	1590494981717	1590494981808	OK	 
REQUEST	944		spring-pivotal-logo.png	1590494981718	1590494981810	OK	 
REQUEST	938		petclinic.css	1590494981717	1590494981813	OK	 
USER	Sitter	945	START	1590494981817	1590494981817
USER	AccessRoom	939	START	1590494981816	1590494981816
REQUEST	939		Home	1590494981817	1590494981822	OK	 
REQUEST	945		Home	1590494981817	1590494981822	OK	 
REQUEST	939		jquery-ui.theme.min.css	1590494981823	1590494981841	OK	 
REQUEST	945		jquery-ui.min.css	1590494981823	1590494981845	OK	 
REQUEST	939		jquery-ui.min.css	1590494981823	1590494981847	OK	 
REQUEST	618		Rooms	1590494981803	1590494981855	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	945		jquery.min.js	1590494981845	1590494981859	OK	 
REQUEST	939		jquery-ui.min.js	1590494981847	1590494981861	OK	 
REQUEST	939		bootstrap.min.js	1590494981861	1590494981866	OK	 
REQUEST	945		jquery-ui.min.js	1590494981859	1590494981872	OK	 
REQUEST	939		jquery.min.js	1590494981841	1590494981876	OK	 
USER	AccessRoom	254	END	1590494918333	1590494981879
REQUEST	945		bootstrap.min.js	1590494981872	1590494981882	OK	 
REQUEST	939		spring-pivotal-logo.png	1590494981823	1590494981887	OK	 
REQUEST	945		jquery-ui.theme.min.css	1590494981823	1590494981890	OK	 
REQUEST	939		petclinic.css	1590494981822	1590494981897	OK	 
REQUEST	945		pets.png	1590494981823	1590494981899	OK	 
REQUEST	945		spring-pivotal-logo.png	1590494981823	1590494981901	OK	 
REQUEST	939		favicon.png	1590494981822	1590494981903	OK	 
REQUEST	611		Rooms	1590494981763	1590494981906	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	625		Rooms	1590494981765	1590494981910	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	945		petclinic.css	1590494981823	1590494981912	OK	 
REQUEST	939		pets.png	1590494981823	1590494981914	OK	 
REQUEST	945		favicon.png	1590494981822	1590494981917	OK	 
USER	AccessRoom	257	END	1590494918942	1590494981919
REQUEST	303		ChangeSitterPost Redirect 1	1590494978058	1590494981931	OK	 
REQUEST	438		Room1	1590494978409	1590494981934	OK	 
REQUEST	775		LoggedAd	1590494979135	1590494981935	OK	 
REQUEST	636		Rooms	1590494981765	1590494981938	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	791		LoggedAd	1590494979331	1590494981939	OK	 
REQUEST	610		Rooms	1590494981763	1590494981941	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	792		LoggedAd	1590494979330	1590494981942	OK	 
REQUEST	784		LoggedAd	1590494979330	1590494981944	OK	 
REQUEST	775		LoggedAd Redirect 1	1590494981935	1590494981946	OK	 
REQUEST	791		LoggedAd Redirect 1	1590494981939	1590494981948	OK	 
REQUEST	792		LoggedAd Redirect 1	1590494981942	1590494981948	OK	 
REQUEST	643		Rooms	1590494981765	1590494981951	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	793		LoggedAd	1590494979367	1590494981952	OK	 
REQUEST	775		jquery-ui.theme.min.css	1590494981947	1590494981956	OK	 
REQUEST	750		LoggedAd	1590494978252	1590494981958	OK	 
REQUEST	792		jquery-ui.theme.min.css	1590494981948	1590494981963	OK	 
REQUEST	792		jquery-ui.min.css	1590494981948	1590494981965	OK	 
REQUEST	784		LoggedAd Redirect 1	1590494981944	1590494981967	OK	 
REQUEST	793		LoggedAd Redirect 1	1590494981952	1590494981978	OK	 
REQUEST	603		Rooms	1590494981892	1590494981982	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	750		LoggedAd Redirect 1	1590494981959	1590494981984	OK	 
REQUEST	612		Rooms	1590494981775	1590494981987	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	791		jquery-ui.theme.min.css	1590494981948	1590494982001	OK	 
REQUEST	784		jquery-ui.min.css	1590494981967	1590494982001	OK	 
REQUEST	579		Rooms	1590494981882	1590494982002	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
REQUEST	792		jquery-ui.min.js	1590494981965	1590494982014	OK	 
REQUEST	609		Rooms	1590494981775	1590494982016	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 403
